source_row,label,binary_target,random_forest_prediction,traditional_prediction,random_forest_correct,traditional_correct
5515,BENIGN,0,0,1,True,False
5520,BENIGN,0,0,1,True,False
5523,BENIGN,0,0,1,True,False
5535,DDoS,1,1,0,True,False
5538,BENIGN,0,0,1,True,False
5540,BENIGN,0,0,1,True,False
5568,BENIGN,0,0,1,True,False
5572,BENIGN,0,0,1,True,False
5577,BENIGN,0,0,1,True,False
5579,DDoS,1,1,0,True,False
5585,DDoS,1,1,0,True,False
5594,BENIGN,0,0,1,True,False
5598,BENIGN,0,0,1,True,False
5615,BENIGN,0,0,1,True,False
5619,BENIGN,0,0,1,True,False
5636,DDoS,1,1,0,True,False
5661,BENIGN,0,0,1,True,False
5667,BENIGN,0,0,1,True,False
5684,BENIGN,0,0,1,True,False
5690,BENIGN,0,0,1,True,False
5691,DDoS,1,1,0,True,False
5703,BENIGN,0,0,1,True,False
5705,BENIGN,0,0,1,True,False
5706,DDoS,1,1,0,True,False
5736,DDoS,1,1,0,True,False
5737,DoS slowloris,1,1,0,True,False
5744,DDoS,1,1,0,True,False
5760,DDoS,1,1,0,True,False
5765,DoS Hulk,1,1,0,True,False
5766,BENIGN,0,0,1,True,False
5774,BENIGN,0,0,1,True,False
5776,DDoS,1,1,0,True,False
5777,BENIGN,0,0,1,True,False
5781,BENIGN,0,0,1,True,False
5782,Web Attack - Brute Force,1,1,0,True,False
5784,BENIGN,0,0,1,True,False
5791,BENIGN,0,0,1,True,False
5796,BENIGN,0,0,1,True,False
5804,DDoS,1,1,0,True,False
5817,BENIGN,0,0,1,True,False
5822,DoS Slowhttptest,1,1,0,True,False
5829,BENIGN,0,0,1,True,False
5831,DDoS,1,1,0,True,False
5848,BENIGN,0,0,1,True,False
5853,DDoS,1,1,0,True,False
5865,BENIGN,0,0,1,True,False
5868,DDoS,1,1,0,True,False
5885,BENIGN,0,0,1,True,False
5895,BENIGN,0,0,1,True,False
5912,DDoS,1,1,0,True,False
5914,BENIGN,0,0,1,True,False
5919,DDoS,1,1,0,True,False
5945,BENIGN,0,0,1,True,False
5953,BENIGN,0,0,1,True,False
5963,BENIGN,0,0,1,True,False
5964,DDoS,1,1,0,True,False
5975,BENIGN,0,0,1,True,False
5977,BENIGN,0,0,1,True,False
5978,BENIGN,0,0,1,True,False
5982,BENIGN,0,0,1,True,False
5990,DDoS,1,1,0,True,False
5997,DDoS,1,1,0,True,False
5998,BENIGN,0,0,1,True,False
6006,DDoS,1,1,0,True,False
6007,DDoS,1,1,0,True,False
6009,DoS slowloris,1,1,0,True,False
6010,DDoS,1,1,0,True,False
6011,BENIGN,0,0,1,True,False
6017,BENIGN,0,1,0,False,True
6031,BENIGN,0,0,1,True,False
6033,BENIGN,0,0,1,True,False
6038,DoS Hulk,1,1,0,True,False
6042,DDoS,1,1,0,True,False
6052,BENIGN,0,0,1,True,False
6062,DoS Hulk,1,1,0,True,False
6068,DDoS,1,1,0,True,False
6097,BENIGN,0,0,1,True,False
6099,BENIGN,0,0,1,True,False
6108,BENIGN,0,0,1,True,False
6110,BENIGN,0,0,1,True,False
6112,DDoS,1,1,0,True,False
6116,DoS Hulk,1,1,0,True,False
6120,BENIGN,0,0,1,True,False
6123,BENIGN,0,0,1,True,False
6132,DoS Hulk,1,1,0,True,False
6134,DoS Hulk,1,1,0,True,False
6147,DDoS,1,1,0,True,False
6152,BENIGN,0,0,1,True,False
6162,BENIGN,0,0,1,True,False
6172,BENIGN,0,0,1,True,False
6174,DDoS,1,1,0,True,False
6176,BENIGN,0,0,1,True,False
6179,DDoS,1,1,0,True,False
6181,BENIGN,0,0,1,True,False
6182,DoS Hulk,1,1,0,True,False
6190,BENIGN,0,0,1,True,False
6197,DoS Hulk,1,1,0,True,False
6199,BENIGN,0,0,1,True,False
6212,DoS Hulk,1,1,0,True,False
6215,BENIGN,0,0,1,True,False
6217,BENIGN,0,0,1,True,False
6225,DDoS,1,1,0,True,False
6228,BENIGN,0,0,1,True,False
6252,DoS Hulk,1,1,0,True,False
6284,DDoS,1,1,0,True,False
6304,DoS Slowhttptest,1,1,0,True,False
6314,BENIGN,0,0,1,True,False
6320,DDoS,1,1,0,True,False
6328,BENIGN,0,0,1,True,False
6342,BENIGN,0,0,1,True,False
6350,BENIGN,0,0,1,True,False
6374,DoS Hulk,1,1,0,True,False
6382,BENIGN,0,0,1,True,False
6388,BENIGN,0,0,1,True,False
6389,BENIGN,0,0,1,True,False
6392,BENIGN,0,0,1,True,False
6400,DoS slowloris,1,1,0,True,False
6401,BENIGN,0,0,1,True,False
6407,DDoS,1,1,0,True,False
6409,DoS Hulk,1,1,0,True,False
6418,DDoS,1,1,0,True,False
6423,DoS slowloris,1,1,0,True,False
6426,DoS Hulk,1,1,0,True,False
6430,BENIGN,0,0,1,True,False
6451,PortScan,1,1,0,True,False
6452,BENIGN,0,0,1,True,False
6467,BENIGN,0,0,1,True,False
6475,DDoS,1,1,0,True,False
6476,BENIGN,0,0,1,True,False
6481,DoS Hulk,1,1,0,True,False
6483,DDoS,1,1,0,True,False
6490,DDoS,1,1,0,True,False
6491,BENIGN,0,0,1,True,False
6501,DDoS,1,1,0,True,False
6521,BENIGN,0,0,1,True,False
6528,BENIGN,0,0,1,True,False
6529,BENIGN,0,0,1,True,False
6530,BENIGN,0,0,1,True,False
6535,DDoS,1,1,0,True,False
6540,Web Attack - Brute Force,1,1,0,True,False
6549,DoS Slowhttptest,1,1,0,True,False
6556,BENIGN,0,0,1,True,False
6560,DDoS,1,1,0,True,False
6564,BENIGN,0,0,1,True,False
6571,BENIGN,0,0,1,True,False
6573,BENIGN,0,0,1,True,False
6579,BENIGN,0,0,1,True,False
6582,BENIGN,0,0,1,True,False
6600,DDoS,1,1,0,True,False
6618,BENIGN,0,0,1,True,False
6620,BENIGN,0,0,1,True,False
6624,DDoS,1,1,0,True,False
6630,BENIGN,0,0,1,True,False
6637,BENIGN,0,0,1,True,False
6638,DoS Hulk,1,1,0,True,False
6644,BENIGN,0,0,1,True,False
6652,DoS Hulk,1,1,0,True,False
6663,DDoS,1,1,0,True,False
6667,BENIGN,0,0,1,True,False
6674,DDoS,1,1,0,True,False
6685,DDoS,1,1,0,True,False
6687,BENIGN,0,0,1,True,False
6691,BENIGN,0,0,1,True,False
6696,BENIGN,0,0,1,True,False
6699,BENIGN,0,0,1,True,False
6700,DDoS,1,1,0,True,False
6710,BENIGN,0,0,1,True,False
6711,PortScan,1,1,0,True,False
6718,BENIGN,0,0,1,True,False
6720,DoS Slowhttptest,1,1,0,True,False
6722,BENIGN,0,0,1,True,False
6742,BENIGN,0,0,1,True,False
6743,BENIGN,0,0,1,True,False
6745,BENIGN,0,0,1,True,False
6748,DDoS,1,1,0,True,False
6763,DoS Hulk,1,1,0,True,False
6773,BENIGN,0,0,1,True,False
6782,BENIGN,0,0,1,True,False
6784,BENIGN,0,0,1,True,False
6792,DDoS,1,1,0,True,False
6805,BENIGN,0,0,1,True,False
6808,BENIGN,0,0,1,True,False
6816,BENIGN,0,0,1,True,False
6826,BENIGN,0,0,1,True,False
6830,DoS Hulk,1,1,0,True,False
6831,DDoS,1,1,0,True,False
6837,DDoS,1,1,0,True,False
6838,DoS Hulk,1,1,0,True,False
6851,DDoS,1,1,0,True,False
6866,BENIGN,0,0,1,True,False
6868,BENIGN,0,0,1,True,False
6871,BENIGN,0,0,1,True,False
6875,DDoS,1,1,0,True,False
6879,DDoS,1,1,0,True,False
6884,BENIGN,0,0,1,True,False
6889,BENIGN,0,0,1,True,False
6902,DDoS,1,1,0,True,False
6920,DDoS,1,1,0,True,False
6923,BENIGN,0,0,1,True,False
6932,BENIGN,0,0,1,True,False
6933,BENIGN,0,0,1,True,False
6936,DoS Hulk,1,1,0,True,False
6944,BENIGN,0,0,1,True,False
6964,DDoS,1,1,0,True,False
6998,BENIGN,0,0,1,True,False
7032,DDoS,1,1,0,True,False
7035,DoS GoldenEye,1,1,0,True,False
7036,BENIGN,0,0,1,True,False
7047,BENIGN,0,0,1,True,False
7050,BENIGN,0,0,1,True,False
7058,DDoS,1,1,0,True,False
7061,BENIGN,0,0,1,True,False
7062,BENIGN,0,0,1,True,False
7070,BENIGN,0,0,1,True,False
7071,BENIGN,0,0,1,True,False
7072,BENIGN,0,0,1,True,False
7073,DDoS,1,1,0,True,False
7092,BENIGN,0,0,1,True,False
7101,BENIGN,0,0,1,True,False
7117,BENIGN,0,0,1,True,False
7129,BENIGN,0,0,1,True,False
7131,BENIGN,0,0,1,True,False
7134,DDoS,1,1,0,True,False
7144,BENIGN,0,0,1,True,False
7151,DDoS,1,1,0,True,False
7167,DDoS,1,1,0,True,False
7171,DDoS,1,1,0,True,False
7194,DDoS,1,1,0,True,False
7195,DoS Hulk,1,1,0,True,False
7209,BENIGN,0,0,1,True,False
7210,DDoS,1,1,0,True,False
7218,DDoS,1,1,0,True,False
7219,DoS Hulk,1,1,0,True,False
7225,DDoS,1,1,0,True,False
7234,DDoS,1,1,0,True,False
7237,BENIGN,0,0,1,True,False
7244,DDoS,1,1,0,True,False
7270,BENIGN,0,0,1,True,False
7275,BENIGN,0,0,1,True,False
7276,DDoS,1,1,0,True,False
7282,DDoS,1,1,0,True,False
7285,BENIGN,0,0,1,True,False
7291,DoS GoldenEye,1,1,0,True,False
7294,DDoS,1,1,0,True,False
7303,BENIGN,0,0,1,True,False
7312,BENIGN,0,0,1,True,False
7314,BENIGN,0,0,1,True,False
7320,DDoS,1,1,0,True,False
7330,BENIGN,0,0,1,True,False
7332,BENIGN,0,0,1,True,False
7350,BENIGN,0,0,1,True,False
7355,DDoS,1,1,0,True,False
7361,DDoS,1,1,0,True,False
7372,BENIGN,0,0,1,True,False
7373,BENIGN,0,0,1,True,False
7374,DDoS,1,1,0,True,False
7376,DDoS,1,1,0,True,False
7378,BENIGN,0,0,1,True,False
7386,BENIGN,0,0,1,True,False
7399,DDoS,1,1,0,True,False
7407,BENIGN,0,0,1,True,False
7410,DDoS,1,1,0,True,False
7413,BENIGN,0,0,1,True,False
7425,DoS Hulk,1,1,0,True,False
7433,DDoS,1,1,0,True,False
7438,BENIGN,0,0,1,True,False
7452,DoS Hulk,1,1,0,True,False
7465,BENIGN,0,0,1,True,False
7467,BENIGN,0,0,1,True,False
7469,DDoS,1,1,0,True,False
7480,BENIGN,0,0,1,True,False
7492,BENIGN,0,0,1,True,False
7497,DoS Hulk,1,1,0,True,False
7504,DDoS,1,1,0,True,False
7505,DDoS,1,1,0,True,False
7510,BENIGN,0,0,1,True,False
7511,BENIGN,0,0,1,True,False
7520,DDoS,1,1,0,True,False
7535,DoS slowloris,1,1,0,True,False
7540,DDoS,1,1,0,True,False
7555,BENIGN,0,0,1,True,False
7565,BENIGN,0,0,1,True,False
7567,DDoS,1,1,0,True,False
7569,BENIGN,0,0,1,True,False
7570,BENIGN,0,0,1,True,False
7584,DoS Hulk,1,1,0,True,False
7588,Web Attack - Brute Force,1,1,0,True,False
7591,DoS slowloris,1,1,0,True,False
7596,DoS Hulk,1,1,0,True,False
7612,DDoS,1,1,0,True,False
7617,DDoS,1,1,0,True,False
7620,BENIGN,0,0,1,True,False
7627,DDoS,1,1,0,True,False
7641,DDoS,1,1,0,True,False
7647,BENIGN,0,0,1,True,False
7649,BENIGN,0,0,1,True,False
7651,BENIGN,0,0,1,True,False
7652,BENIGN,0,0,1,True,False
7653,DoS Hulk,1,1,0,True,False
7678,BENIGN,0,0,1,True,False
7686,DDoS,1,1,0,True,False
7687,DDoS,1,1,0,True,False
7695,BENIGN,0,0,1,True,False
7697,BENIGN,0,0,1,True,False
7716,BENIGN,0,0,1,True,False
7717,DoS Hulk,1,1,0,True,False
7722,BENIGN,0,0,1,True,False
7729,BENIGN,0,0,1,True,False
7738,DDoS,1,1,0,True,False
7753,DDoS,1,1,0,True,False
7758,BENIGN,0,0,1,True,False
7786,DoS Hulk,1,1,0,True,False
7787,BENIGN,0,0,1,True,False
7789,BENIGN,0,0,1,True,False
7803,DoS Hulk,1,1,0,True,False
7804,DoS Hulk,1,1,0,True,False
7819,BENIGN,0,0,1,True,False
7832,BENIGN,0,0,1,True,False
7841,BENIGN,0,0,1,True,False
7849,BENIGN,0,0,1,True,False
7855,BENIGN,0,0,1,True,False
7859,BENIGN,0,0,1,True,False
7860,DDoS,1,1,0,True,False
7870,DDoS,1,1,0,True,False
7876,BENIGN,0,0,1,True,False
7888,DDoS,1,1,0,True,False
7889,BENIGN,0,0,1,True,False
7890,BENIGN,0,0,1,True,False
7893,DDoS,1,1,0,True,False
7894,Web Attack - XSS,1,1,0,True,False
7897,Bot,1,0,1,False,True
7899,DDoS,1,1,0,True,False
7902,DDoS,1,1,0,True,False
7925,BENIGN,0,0,1,True,False
7926,BENIGN,0,0,1,True,False
7935,BENIGN,0,0,1,True,False
7947,BENIGN,0,0,1,True,False
7953,BENIGN,0,0,1,True,False
7961,BENIGN,0,0,1,True,False
7982,BENIGN,0,0,1,True,False
7984,BENIGN,0,0,1,True,False
7989,DDoS,1,1,0,True,False
8000,BENIGN,0,0,1,True,False
8001,DDoS,1,1,0,True,False
8005,DDoS,1,1,0,True,False
8006,BENIGN,0,0,1,True,False
8016,DoS Hulk,1,1,0,True,False
8020,DDoS,1,1,0,True,False
8038,BENIGN,0,0,1,True,False
8046,BENIGN,0,0,1,True,False
8051,BENIGN,0,0,1,True,False
8065,BENIGN,0,0,1,True,False
8067,DDoS,1,1,0,True,False
8068,BENIGN,0,0,1,True,False
8074,BENIGN,0,0,1,True,False
8081,DDoS,1,1,0,True,False
8088,BENIGN,0,0,1,True,False
8093,DDoS,1,1,0,True,False
8106,BENIGN,0,0,1,True,False
8110,BENIGN,0,0,1,True,False
8118,BENIGN,0,0,1,True,False
8126,BENIGN,0,0,1,True,False
8127,DDoS,1,1,0,True,False
8150,DDoS,1,1,0,True,False
8153,DDoS,1,1,0,True,False
8159,DoS Hulk,1,1,0,True,False
8166,BENIGN,0,0,1,True,False
8170,DDoS,1,1,0,True,False
8171,BENIGN,0,0,1,True,False
8195,BENIGN,0,0,1,True,False
8202,BENIGN,0,0,1,True,False
8210,BENIGN,0,0,1,True,False
8211,DDoS,1,1,0,True,False
8216,BENIGN,0,0,1,True,False
8222,DDoS,1,1,0,True,False
8250,BENIGN,0,0,1,True,False
8260,DDoS,1,1,0,True,False
8261,FTP-Patator,1,1,0,True,False
8271,BENIGN,0,0,1,True,False
8277,BENIGN,0,0,1,True,False
8289,DoS Hulk,1,1,0,True,False
8297,DoS Hulk,1,1,0,True,False
8303,DDoS,1,1,0,True,False
8307,BENIGN,0,0,1,True,False
8325,BENIGN,0,0,1,True,False
8333,BENIGN,0,0,1,True,False
8341,BENIGN,0,0,1,True,False
8365,BENIGN,0,0,1,True,False
8367,BENIGN,0,0,1,True,False
8377,BENIGN,0,0,1,True,False
8396,BENIGN,0,0,1,True,False
8405,DoS GoldenEye,1,1,0,True,False
8430,BENIGN,0,0,1,True,False
8434,DDoS,1,1,0,True,False
8448,DDoS,1,1,0,True,False
8449,BENIGN,0,0,1,True,False
8451,BENIGN,0,0,1,True,False
8452,BENIGN,0,0,1,True,False
8456,BENIGN,0,0,1,True,False
8458,DoS slowloris,1,0,1,False,True
8460,DoS Slowhttptest,1,1,0,True,False
8465,BENIGN,0,0,1,True,False
8469,BENIGN,0,0,1,True,False
8470,DDoS,1,1,0,True,False
8475,DDoS,1,1,0,True,False
8492,BENIGN,0,0,1,True,False
8497,BENIGN,0,0,1,True,False
8501,BENIGN,0,0,1,True,False
8502,BENIGN,0,0,1,True,False
8509,BENIGN,0,0,1,True,False
8512,BENIGN,0,0,1,True,False
8519,BENIGN,0,0,1,True,False
8528,DDoS,1,1,0,True,False
8533,DoS Hulk,1,1,0,True,False
8534,Bot,1,1,0,True,False
8535,DDoS,1,1,0,True,False
8548,BENIGN,0,0,1,True,False
8549,DDoS,1,1,0,True,False
8554,BENIGN,0,0,1,True,False
8567,DoS Hulk,1,1,0,True,False
8574,DDoS,1,1,0,True,False
8581,BENIGN,0,0,1,True,False
8583,BENIGN,0,0,1,True,False
8585,BENIGN,0,0,1,True,False
8603,BENIGN,0,0,1,True,False
8605,DDoS,1,1,0,True,False
8607,BENIGN,0,0,1,True,False
8614,BENIGN,0,0,1,True,False
8659,BENIGN,0,0,1,True,False
8670,DoS Hulk,1,1,0,True,False
8694,BENIGN,0,0,1,True,False
8695,DDoS,1,1,0,True,False
8699,DDoS,1,1,0,True,False
8700,DDoS,1,1,0,True,False
8729,Web Attack - Brute Force,1,1,0,True,False
8732,DoS slowloris,1,1,0,True,False
8733,BENIGN,0,0,1,True,False
8736,Bot,1,0,1,False,True
8741,BENIGN,0,0,1,True,False
8766,BENIGN,0,0,1,True,False
8770,DDoS,1,1,0,True,False
8772,DDoS,1,1,0,True,False
8786,BENIGN,0,0,1,True,False
8792,DDoS,1,1,0,True,False
8799,BENIGN,0,0,1,True,False
8805,BENIGN,0,0,1,True,False
8806,BENIGN,0,0,1,True,False
8809,BENIGN,0,0,1,True,False
8814,DoS Hulk,1,1,0,True,False
8820,DDoS,1,1,0,True,False
8851,DDoS,1,1,0,True,False
8855,BENIGN,0,0,1,True,False
8865,BENIGN,0,0,1,True,False
8869,DoS Slowhttptest,1,1,0,True,False
8879,DDoS,1,1,0,True,False
8884,DDoS,1,1,0,True,False
8901,BENIGN,0,0,1,True,False
8904,DDoS,1,1,0,True,False
8908,DDoS,1,1,0,True,False
8929,DDoS,1,1,0,True,False
8932,BENIGN,0,0,1,True,False
8934,Web Attack - Brute Force,1,1,0,True,False
8940,DDoS,1,1,0,True,False
8952,DDoS,1,1,0,True,False
8968,BENIGN,0,0,1,True,False
8978,BENIGN,0,0,1,True,False
8981,DDoS,1,1,0,True,False
8985,DoS Hulk,1,1,0,True,False
8998,BENIGN,0,0,1,True,False
9000,BENIGN,0,0,1,True,False
9001,DoS Hulk,1,1,0,True,False
9002,DoS Hulk,1,1,0,True,False
9032,BENIGN,0,0,1,True,False
9034,BENIGN,0,0,1,True,False
9041,DoS Hulk,1,1,0,True,False
9060,DDoS,1,1,0,True,False
9065,DDoS,1,1,0,True,False
9071,BENIGN,0,0,1,True,False
9085,DoS Hulk,1,1,0,True,False
9093,BENIGN,0,0,1,True,False
9099,DoS GoldenEye,1,1,0,True,False
9109,BENIGN,0,0,1,True,False
9117,BENIGN,0,0,1,True,False
9124,BENIGN,0,0,1,True,False
9131,BENIGN,0,0,1,True,False
9133,DoS Hulk,1,1,0,True,False
9136,DDoS,1,1,0,True,False
9138,DDoS,1,1,0,True,False
9143,BENIGN,0,0,1,True,False
9148,DoS Hulk,1,1,0,True,False
9150,BENIGN,0,0,1,True,False
9155,DDoS,1,1,0,True,False
9161,DDoS,1,1,0,True,False
9175,Web Attack - Brute Force,1,1,0,True,False
9192,BENIGN,0,0,1,True,False
9193,BENIGN,0,0,1,True,False
9194,DoS Hulk,1,1,0,True,False
9201,BENIGN,0,0,1,True,False
9202,DDoS,1,1,0,True,False
9208,DoS Hulk,1,1,0,True,False
9211,BENIGN,0,0,1,True,False
9212,BENIGN,0,0,1,True,False
9225,DDoS,1,1,0,True,False
9226,DDoS,1,1,0,True,False
9236,BENIGN,0,0,1,True,False
9254,BENIGN,0,0,1,True,False
9257,BENIGN,0,0,1,True,False
9263,BENIGN,0,0,1,True,False
9271,DDoS,1,1,0,True,False
9279,DDoS,1,1,0,True,False
9281,BENIGN,0,0,1,True,False
9282,BENIGN,0,0,1,True,False
9289,BENIGN,0,0,1,True,False
9300,BENIGN,0,0,1,True,False
9303,BENIGN,0,0,1,True,False
9310,BENIGN,0,0,1,True,False
9318,DDoS,1,1,0,True,False
9319,BENIGN,0,0,1,True,False
9330,DDoS,1,1,0,True,False
9331,DDoS,1,1,0,True,False
9355,BENIGN,0,0,1,True,False
9369,BENIGN,0,0,1,True,False
9376,DoS Hulk,1,1,0,True,False
9379,DoS Hulk,1,1,0,True,False
9389,BENIGN,0,0,1,True,False
9395,DDoS,1,1,0,True,False
9409,BENIGN,0,0,1,True,False
9410,DDoS,1,1,0,True,False
9423,BENIGN,0,0,1,True,False
9431,BENIGN,0,0,1,True,False
9433,BENIGN,0,0,1,True,False
9454,DDoS,1,1,0,True,False
9459,DDoS,1,1,0,True,False
9464,BENIGN,0,0,1,True,False
9472,DDoS,1,1,0,True,False
9474,DDoS,1,1,0,True,False
9481,DDoS,1,1,0,True,False
9482,BENIGN,0,0,1,True,False
9496,BENIGN,0,0,1,True,False
9501,DDoS,1,1,0,True,False
9502,BENIGN,0,0,1,True,False
9511,BENIGN,0,0,1,True,False
9529,DDoS,1,1,0,True,False
9532,BENIGN,0,0,1,True,False
9547,DDoS,1,1,0,True,False
9553,BENIGN,0,0,1,True,False
9571,DDoS,1,1,0,True,False
9585,BENIGN,0,0,1,True,False
9596,BENIGN,0,0,1,True,False
9603,DDoS,1,1,0,True,False
9605,BENIGN,0,0,1,True,False
9608,BENIGN,0,0,1,True,False
9619,DoS Hulk,1,1,0,True,False
9621,DDoS,1,1,0,True,False
9636,BENIGN,0,0,1,True,False
9637,BENIGN,0,0,1,True,False
9638,BENIGN,0,0,1,True,False
9641,BENIGN,0,0,1,True,False
9642,BENIGN,0,0,1,True,False
9659,DoS Hulk,1,1,0,True,False
9681,DDoS,1,1,0,True,False
9689,BENIGN,0,0,1,True,False
9693,DDoS,1,1,0,True,False
9702,BENIGN,0,0,1,True,False
9704,DoS Hulk,1,1,0,True,False
9716,BENIGN,0,0,1,True,False
9724,BENIGN,0,0,1,True,False
9740,DDoS,1,1,0,True,False
9759,BENIGN,0,0,1,True,False
9768,BENIGN,0,0,1,True,False
9772,DoS Hulk,1,1,0,True,False
9785,BENIGN,0,0,1,True,False
9790,DDoS,1,1,0,True,False
9795,BENIGN,0,0,1,True,False
9808,BENIGN,0,0,1,True,False
9810,DoS Hulk,1,1,0,True,False
9816,DDoS,1,1,0,True,False
9822,DDoS,1,1,0,True,False
9828,PortScan,1,1,0,True,False
9838,BENIGN,0,0,1,True,False
9840,BENIGN,0,0,1,True,False
9841,DoS GoldenEye,1,1,0,True,False
9848,DDoS,1,1,0,True,False
9850,BENIGN,0,0,1,True,False
9853,BENIGN,0,0,1,True,False
9854,BENIGN,0,0,1,True,False
9876,DDoS,1,1,0,True,False
9878,BENIGN,0,0,1,True,False
9883,DDoS,1,1,0,True,False
9905,BENIGN,0,0,1,True,False
9907,PortScan,1,1,0,True,False
9915,BENIGN,0,0,1,True,False
9916,BENIGN,0,0,1,True,False
9917,BENIGN,0,0,1,True,False
9924,BENIGN,0,0,1,True,False
9935,BENIGN,0,0,1,True,False
9937,BENIGN,0,0,1,True,False
9938,BENIGN,0,0,1,True,False
9945,DDoS,1,1,0,True,False
9957,BENIGN,0,0,1,True,False
9959,DoS Hulk,1,1,0,True,False
9973,BENIGN,0,0,1,True,False
9977,BENIGN,0,0,1,True,False
9984,DDoS,1,1,0,True,False
9985,BENIGN,0,0,1,True,False
9991,BENIGN,0,0,1,True,False
9998,DoS Hulk,1,1,0,True,False
10011,DoS GoldenEye,1,1,0,True,False
10012,DDoS,1,1,0,True,False
10016,BENIGN,0,0,1,True,False
10018,DDoS,1,1,0,True,False
10027,DDoS,1,1,0,True,False
10044,BENIGN,0,0,1,True,False
10059,DDoS,1,1,0,True,False
10061,BENIGN,0,0,1,True,False
10081,DDoS,1,1,0,True,False
10082,BENIGN,0,0,1,True,False
10096,DDoS,1,1,0,True,False
10101,BENIGN,0,0,1,True,False
10105,DDoS,1,1,0,True,False
10108,BENIGN,0,0,1,True,False
10113,BENIGN,0,0,1,True,False
10140,DoS Hulk,1,1,0,True,False
10168,DDoS,1,1,0,True,False
10179,BENIGN,0,0,1,True,False
10181,BENIGN,0,0,1,True,False
10193,BENIGN,0,0,1,True,False
10205,DDoS,1,1,0,True,False
10207,DoS Hulk,1,1,0,True,False
10220,DoS Hulk,1,1,0,True,False
10224,BENIGN,0,0,1,True,False
10225,BENIGN,0,0,1,True,False
10227,DDoS,1,1,0,True,False
10239,PortScan,1,1,0,True,False
10247,DDoS,1,1,0,True,False
10248,BENIGN,0,0,1,True,False
10257,BENIGN,0,0,1,True,False
10263,DoS Slowhttptest,1,1,0,True,False
10268,DDoS,1,1,0,True,False
10271,DoS Hulk,1,1,0,True,False
10275,DDoS,1,1,0,True,False
10277,DDoS,1,1,0,True,False
10296,DoS GoldenEye,1,1,0,True,False
10297,DoS Hulk,1,1,0,True,False
10301,BENIGN,0,0,1,True,False
10304,BENIGN,0,0,1,True,False
10313,DDoS,1,1,0,True,False
10320,DDoS,1,1,0,True,False
10324,BENIGN,0,0,1,True,False
10326,DDoS,1,1,0,True,False
10334,DoS slowloris,1,1,0,True,False
10335,DDoS,1,1,0,True,False
10338,DDoS,1,1,0,True,False
10340,DDoS,1,1,0,True,False
10354,BENIGN,0,0,1,True,False
10355,BENIGN,0,0,1,True,False
10366,DDoS,1,1,0,True,False
10368,BENIGN,0,0,1,True,False
10377,DDoS,1,1,0,True,False
10378,BENIGN,0,0,1,True,False
10402,BENIGN,0,0,1,True,False
10406,BENIGN,0,0,1,True,False
10421,BENIGN,0,0,1,True,False
10424,BENIGN,0,0,1,True,False
10426,BENIGN,0,0,1,True,False
10429,DDoS,1,1,0,True,False
10453,DoS Hulk,1,1,0,True,False
10460,DDoS,1,1,0,True,False
10475,DoS Hulk,1,1,0,True,False
10476,DDoS,1,1,0,True,False
10477,BENIGN,0,0,1,True,False
10481,DDoS,1,1,0,True,False
10483,DDoS,1,1,0,True,False
10486,BENIGN,0,0,1,True,False
10491,BENIGN,0,0,1,True,False
10495,DDoS,1,1,0,True,False
10521,DDoS,1,1,0,True,False
10535,DDoS,1,1,0,True,False
10536,BENIGN,0,0,1,True,False
10538,DoS Hulk,1,1,0,True,False
10556,BENIGN,0,0,1,True,False
10557,DDoS,1,1,0,True,False
10562,DDoS,1,1,0,True,False
10567,BENIGN,0,0,1,True,False
10579,BENIGN,0,0,1,True,False
10586,DDoS,1,1,0,True,False
10610,BENIGN,0,0,1,True,False
10620,BENIGN,0,0,1,True,False
10623,BENIGN,0,0,1,True,False
10625,DDoS,1,1,0,True,False
10628,BENIGN,0,0,1,True,False
10643,DDoS,1,1,0,True,False
10653,DDoS,1,1,0,True,False
10657,DDoS,1,1,0,True,False
10669,DDoS,1,1,0,True,False
10675,BENIGN,0,0,1,True,False
10681,DDoS,1,1,0,True,False
10682,DoS Hulk,1,1,0,True,False
10691,DDoS,1,1,0,True,False
10692,BENIGN,0,0,1,True,False
10716,DDoS,1,1,0,True,False
10726,DDoS,1,1,0,True,False
10730,BENIGN,0,0,1,True,False
10736,BENIGN,0,0,1,True,False
10745,DoS Hulk,1,1,0,True,False
10746,BENIGN,0,0,1,True,False
10751,FTP-Patator,1,1,0,True,False
10763,BENIGN,0,0,1,True,False
10765,DoS Hulk,1,1,0,True,False
10767,BENIGN,0,0,1,True,False
10779,BENIGN,0,0,1,True,False
10782,BENIGN,0,0,1,True,False
10784,BENIGN,0,0,1,True,False
10785,DDoS,1,1,0,True,False
10786,BENIGN,0,0,1,True,False
10800,DDoS,1,1,0,True,False
10808,BENIGN,0,0,1,True,False
10812,BENIGN,0,0,1,True,False
10815,DDoS,1,1,0,True,False
10854,BENIGN,0,0,1,True,False
10865,BENIGN,0,0,1,True,False
10868,BENIGN,0,0,1,True,False
10871,BENIGN,0,0,1,True,False
10874,BENIGN,0,0,1,True,False
10901,BENIGN,0,0,1,True,False
10908,DoS Hulk,1,1,0,True,False
10926,BENIGN,0,0,1,True,False
10928,DDoS,1,1,0,True,False
10937,BENIGN,0,0,1,True,False
10938,BENIGN,0,0,1,True,False
10940,BENIGN,0,0,1,True,False
10958,BENIGN,0,0,1,True,False
10963,DDoS,1,1,0,True,False
